timestamp,id_trem,linha,id_bloco,tipo_sinalizacao,comprimento_bloco_m,headway_seg,aspecto_sinal,velocidade_permitida_kmh,tempo_ocupacao_circuito_seg
2024-03-04 15:41:49.968273650,A0146,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,264.6,Verde,113.1,12.5
2024-03-04 15:42:06.363217917,A0147,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,183.3,Verde,113.6,33.2
2024-03-04 15:42:36.922219613,A0147,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,163.4,Amarelo,58.9,41.7
2024-03-04 15:43:46.219120962,A0148,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,138.0,Amarelo,54.9,63.6
2024-03-04 15:43:52.896153830,A0147,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,196.4,Verde,112.9,30.9
2024-03-04 15:44:25.882241235,A0148,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,138.9,Amarelo,52.7,73.6
2024-03-04 15:44:47.829048480,A0147,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,169.4,Amarelo,55.5,25.4
2024-03-04 15:44:56.441242931,A0148,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,132.4,Amarelo,62.5,38.5
2024-03-04 15:46:12.415177148,A0148,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,135.3,Amarelo,54.9,58.8
2024-03-04 15:47:07.348071798,A0148,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,125.4,Amarelo,66.6,19.9
2024-03-04 15:47:17.040646417,A0149,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,203.6,Verde,119.8,28.9
2024-03-04 15:47:56.703766690,A0149,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,195.7,Verde,116.3,34.2
2024-03-04 15:48:27.262768386,A0149,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,238.0,Verde,109.3,23.6
2024-03-04 15:49:43.236702603,A0149,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,181.4,Verde,109.0,30.3
2024-03-04 15:50:38.169597253,A0149,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,212.0,Verde,116.4,11.7
2024-03-04 15:51:13.813693368,A0150,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,246.7,Verde,113.5,32.9
2024-03-04 15:51:53.476813641,A0150,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,231.0,Verde,110.0,34.3
2024-03-04 15:52:24.035815337,A0150,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,204.7,Verde,111.0,22.4
2024-03-04 15:53:40.009749554,A0150,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,212.8,Verde,110.7,29.8
2024-03-04 15:54:34.942644204,A0150,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,239.1,Verde,119.8,11.0
